"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","audit_recovery"
990,-1.94012205076166,1.44962683016632,-0.0850753458748878,"Converged",FALSE,0.5
991,NA,NA,NA,"MAX_ITER reached",TRUE,0.5
992,-2.13712093838456,1.78118493170389,-0.0549636145632643,"Converged",FALSE,0.5
993,-1.24830369159133,-0.558387954894429,-0.0613605092013824,"Converged",FALSE,0.5
994,-1.95839467314679,2.28950680235054,-0.140449406699647,"Converged",FALSE,0.5
995,-1.34275724498141,0.400818980782642,-0.11451250956156,"Converged",FALSE,0.5
996,-1.94216432969176,2.36405562589256,-0.156540885047841,"Converged",FALSE,0.5
997,-2.07076802468609,2.19835620079526,-0.0993684029545091,"Converged",FALSE,0.5
998,-1.06235988630497,0.430580476912545,-0.159797883269448,"Converged",TRUE,0.5
999,-1.9624855866174,1.36296052139356,-0.0695463155109889,"Converged",FALSE,0.5
1000,-1.67576651845547,1.24873811525897,-0.119782962576038,"Converged",FALSE,0.5
